#Gene with GO attribute	Gene weight
RASGEF1A	1
RASGEF1B	1
RASGEF1C	1
RASGRF1	1
RASGRF2	1
RASGRP1	1
RASGRP2	1
RASGRP3	1
RASGRP4	1
RASIP1	1
RASL10A	1
RASL10B	1
RASL11A	1
RASL11B	1
RASL12	1
RASSF1	1
RASSF2	1
RASSF3	1
RASSF4	1
RASSF5	1
RASSF6	1
RASSF7	1
RASSF8	1
RASSF9	1
RAVER2	1
RAX	1
RAX2	1
RB1	1
RB1CC1	1
RBAK	1
RBAK-RBAKDN	1
RBBP4	1
RBBP5	1
RBBP6	1
RBBP7	1
RBBP8	1
RBBP8NL	1
RBBP9	1
RBCK1	1
RBFA	1
RBFOX1	1
RBFOX2	1
RBFOX3	1
RBKS	1
RBL1	1
RBL2	1
RBM10	1
RBM11	1
RBM12	1
RBM12B	1
RBM14	1
RBM14-RBM4	1
RBM15	1
RBM15B	1
RBM17	1
RBM18	1
RBM19	1
RBM20	1
RBM22	1
RBM23	1
RBM24	1
RBM25	1
RBM26	1
RBM27	1
RBM28	1
RBM3	1
RBM33	1
RBM34	1
RBM38	1
RBM39	1
RBM4	1
RBM41	1
RBM42	1
RBM43	1
RBM44	1
RBM45	1
RBM46	1
RBM47	1
RBM48	1
RBM4B	1
RBM5	1
RBM6	1
RBM7	1
RBM8A	1
RBMS1	1
RBMS2	1
RBMS3	1
RBMX	1
RBMX2	1
RBMXL1	1
RBMXL2	1
RBMXL3	1
RBMY1A1	1
RBMY1B	1
RBMY1D	1
RBMY1E	1
RBMY1F	1
RBMY1J	1
RBP1	1
RBP2	1
RBP3	1
RBP4	1
RBP5	1
RBP7	1
RBPJ	1
RBPJL	1
RBPMS	1
RBPMS2	1
RBX1	1
RC3H1	1
RC3H2	1
RCAN1	1
RCAN2	1
RCAN3	1
RCBTB1	1
RCBTB2	1
RCC1	1
RCC2	1
RCCD1	1
RCE1	1
RCHY1	1
RCL1	1
RCN1	1
RCN2	1
RCN3	1
RCOR1	1
RCOR2	1
RCOR3	1
RCSD1	1
RCVRN	1
RD3	1
RDH10	1
RDH11	1
RDH12	1
RDH13	1
RDH14	1
RDH16	1
RDH5	1
RDH8	1
RDM1	1
RDX	1
REC8	1
RECK	1
RECQL	1
RECQL5	1
REEP1	1
REEP2	1
REEP3	1
REEP4	1
REEP5	1
REEP6	1
REG1A	1
REG1B	1
REG3A	1
REG3G	1
REG4	1
REL	1
RELA	1
RELB	1
RELL1	1
RELL2	1
RELN	1
RELT	1
REM1	1
REM2	1
REN	1
RENBP	1
REP15	1
REPIN1	1
REPS1	1
REPS2	1
RER1	1
RERE	1
RERG	1
RERGL	1
RESP18	1
REST	1
RET	1
RETN	1
RETNLB	1
RETSAT	1
REV1	1
REV3L	1
REXO1	1
REXO1L1	1
REXO2	1
REXO4	1
RFC1	1
RFC2	1
RFC3	1
RFC4	1
RFC5	1
RFESD	1
RFFL	1
RFK	1
RFNG	1
RFPL1	1
RFPL2	1
RFPL3	1
RFPL4A	1
RFPL4AL1	1
RFPL4B	1
RFT1	1
RFTN1	1
RFTN2	1
RFWD2	1
RFWD3	1
RFX1	1
RFX2	1
RFX3	1
RFX4	1
RFX5	1
RFX6	1
RFX7	1
RFX8	1
RFXANK	1
RFXAP	1
RGCC	1
RGL1	1
RGL2	1
RGL3	1
RGL4	1
RGMA	1
RGMB	1
RGN	1
RGPD1	1
RGPD2	1
RGPD3	1
RGPD4	1
RGPD5	1
RGPD6	1
RGPD8	1
RGR	1
RGS1	1
RGS10	1
RGS11	1
RGS12	1
RGS13	1
RGS14	1
RGS16	1
RGS17	1
RGS18	1
RGS19	1
RGS2	1
RGS20	1
RGS21	1
RGS22	1
RGS3	1
RGS4	1
RGS5	1
RGS6	1
RGS7	1
RGS7BP	1
RGS8	1
RGS9	1
RGS9BP	1
RGSL1	1
RHAG	1
RHBDD1	1
RHBDD2	1
RHBDD3	1
RHBDF1	1
RHBDF2	1
RHBDL1	1
RHBDL2	1
RHBDL3	1
RHBG	1
RHCE	1
RHCG	1
RHD	1
RHEB	1
RHEBL1	1
RHNO1	1
RHO	1
RHOA	1
RHOB	1
RHOBTB1	1
RHOBTB2	1
RHOBTB3	1
RHOC	1
RHOD	1
RHOF	1
RHOG	1
RHOH	1
RHOJ	1
RHOQ	1
RHOT1	1
RHOT2	1
RHOU	1
RHOV	1
RHOXF1	1
RHOXF2	1
RHOXF2B	1
RHPN1	1
RHPN2	1
RIBC2	1
RIC3	1
RIC8A	1
RIC8B	1
RICTOR	1
RIF1	1
RILP	1
RILPL1	1
RILPL2	1
RIMBP2	1
RIMKLA	1
RIMKLB	1
RIMS1	1
RIMS2	1
RIMS3	1
RIMS4	1
RIN1	1
RIN2	1
RIN3	1
RING1	1
RINL	1
RINT1	1
RIOK1	1
RIOK2	1
RIOK3	1
RIPK1	1
RIPK2	1
RIPK3	1
RIPK4	1
RIPPLY1	1
RIPPLY2	1
RIPPLY3	1
RIT1	1
RIT2	1
RLBP1	1
RLF	1
RLIM	1
RLN1	1
RLN2	1
RLN3	1
RLTPR	1
RMDN1	1
RMDN2	1
RMDN3	1
RMI1	1
RMI2	1
RMND1	1
RNASE1	1
RNASE10	1
RNASE11	1
RNASE12	1
RNASE13	1
RNASE2	1
RNASE3	1
RNASE4	1
RNASE6	1
RNASE7	1
RNASE8	1
RNASE9	1
RNASEH1	1
RNASEH2A	1
RNASEH2B	1
RNASEH2C	1
RNASEK	1
RNASEL	1
RNASET2	1
RND1	1
RND2	1
RND3	1
RNF10	1
RNF103	1
RNF11	1
RNF111	1
RNF112	1
RNF113A	1
RNF113B	1
RNF114	1
RNF115	1
RNF121	1
RNF122	1
RNF123	1
RNF125	1
RNF126	1
RNF128	1
RNF13	1
RNF130	1
RNF133	1
RNF135	1
RNF138	1
RNF139	1
RNF14	1
RNF141	1
RNF144A	1
RNF144B	1
RNF145	1
RNF146	1
RNF148	1
RNF149	1
RNF150	1
RNF151	1
RNF152	1
RNF157	1
RNF165	1
RNF166	1
RNF167	1
RNF168	1
RNF169	1
RNF17	1
RNF170	1
RNF175	1
RNF180	1
RNF181	1
RNF182	1
RNF183	1
RNF185	1
RNF186	1
RNF187	1
RNF19A	1
RNF19B	1
RNF2	1
RNF20	1
RNF207	1
RNF208	1
RNF212	1
RNF213	1
RNF214	1
RNF215	1
RNF216	1
RNF217	1
RNF219	1
RNF220	1
RNF222	1
RNF223	1
RNF224	1
RNF24	1
RNF25	1
RNF26	1
RNF31	1
RNF32	1
RNF34	1
RNF38	1
RNF39	1
RNF4	1
RNF40	1
RNF41	1
RNF43	1
RNF44	1
RNF5	1
RNF6	1
RNF7	1
RNF8	1
RNFT1	1
RNFT2	1
RNGTT	1
RNH1	1
RNLS	1
RNMT	1
RNMTL1	1
RNPC3	1
RNPEP	1
RNPEPL1	1
RNPS1	1
ROBO1	1
ROBO2	1
ROBO3	1
ROBO4	1
ROCK1	1
ROCK2	1
ROGDI	1
ROM1	1
ROMO1	1
ROPN1	1
ROPN1B	1
ROPN1L	1
ROR1	1
ROR2	1
RORA	1
RORB	1
RORC	1
ROS1	1
RP1	1
RP2	1
RP9	1
RPA1	1
RPA2	1
RPA3	1
RPA4	1
RPAIN	1
RPAP1	1
RPAP2	1
RPE	1
RPE65	1
RPF1	1
RPF2	1
RPGR	1
RPGRIP1	1
RPGRIP1L	1
RPH3A	1
RPH3AL	1
RPIA	1
RPL10	1
RPL10A	1
RPL10L	1
RPL11	1
RPL12	1
RPL13	1
RPL13A	1
RPL14	1
RPL15	1
RPL17	1
RPL17-C18ORF32	1
RPL18	1
RPL18A	1
RPL19	1
RPL21	1
RPL22	1
RPL22L1	1
RPL23	1
RPL23A	1
RPL24	1
RPL26	1
RPL26L1	1
RPL27	1
RPL27A	1
RPL28	1
RPL29	1
RPL3	1
RPL30	1
RPL31	1
RPL32	1
RPL34	1
RPL35	1
RPL35A	1
RPL36	1
RPL36A	1
RPL36AL	1
RPL37	1
RPL37A	1
RPL38	1
RPL39	1
RPL39L	1
RPL3L	1
RPL4	1
RPL41	1
RPL5	1
RPL6	1
RPL7	1
RPL7A	1
RPL7L1	1
RPL8	1
RPL9	1
RPLP0	1
RPLP1	1
RPLP2	1
RPN1	1
RPN2	1
RPP14	1
RPP21	1
RPP25	1
RPP25L	1
RPP30	1
RPP38	1
RPP40	1
RPRD1A	1
RPRD1B	1
RPRD2	1
RPRM	1
RPRML	1
RPS10	1
RPS11	1
RPS12	1
RPS13	1
RPS14	1
RPS15	1
RPS15A	1
RPS16	1
RPS17	1
RPS17L	1
RPS18	1
RPS19	1
RPS19BP1	1
RPS2	1
RPS20	1
RPS21	1
RPS23	1
RPS24	1
RPS25	1
RPS26	1
RPS27	1
RPS27A	1
RPS27L	1
RPS28	1
RPS29	1
RPS3	1
RPS3A	1
RPS4X	1
RPS4Y1	1
RPS4Y2	1
RPS5	1
RPS6	1
RPS6KA1	1
RPS6KA2	1
RPS6KA3	1
RPS6KA4	1
RPS6KA5	1
RPS6KA6	1
RPS6KB1	1
RPS6KB2	1
RPS6KC1	1
RPS6KL1	1
RPS7	1
RPS8	1
RPS9	1
RPSA	1
RPTN	1
RPTOR	1
RPUSD1	1
RPUSD2	1
RPUSD3	1
RPUSD4	1
RQCD1	1
RRAD	1
RRAGA	1
RRAGB	1
RRAGC	1
RRAGD	1
RRAS	1
RRAS2	1
RRBP1	1
RREB1	1
RRH	1
RRM1	1
RRM2	1
RRM2B	1
RRN3	1
RRNAD1	1
RRP1	1
RRP12	1
RRP15	1
RRP1B	1
RRP36	1
RRP7A	1
RRP8	1
RRP9	1
RRS1	1
RS1	1
RSAD1	1
RSAD2	1
RSBN1	1
RSBN1L	1
RSC1A1	1
RSF1	1
RSG1	1
RSL1D1	1
RSL24D1	1
RSPH1	1
RSPH4A	1
RSPH6A	1
RSPH9	1
RSPO1	1
RSPO2	1
RSPO3	1
RSPO4	1
RSPRY1	1
RSRC1	1
RSRC2	1
RSU1	1
RTBDN	1
RTCA	1
RTCB	1
RTEL1	1
RTF1	1
RTKN	1
RTKN2	1
RTL1	1
RTN1	1
RTN2	1
RTN3	1
RTN4	1
RTN4IP1	1
RTN4R	1
RTN4RL1	1
RTN4RL2	1
RTP1	1
RTP2	1
RTP3	1
RTP4	1
RTTN	1
RUFY1	1
RUFY2	1
RUFY3	1
RUFY4	1
RUNDC3A	1
RUNX1	1
RUNX1T1	1
RUNX2	1
RUNX3	1
RUSC1	1
RUSC2	1
RUVBL1	1
RUVBL2	1
RWDD3	1
RXFP1	1
RXFP2	1
RXFP3	1
RXFP4	1
RXRA	1
RXRB	1
RXRG	1
RYBP	1
RYK	1
RYR1	1
RYR2	1
RYR3	1
S	1
S100A1	1
S100A10	1
S100A11	1
S100A12	1
S100A13	1
S100A14	1
S100A16	1
S100A2	1
S100A3	1
S100A4	1
S100A5	1
S100A6	1
S100A7	1
S100A7A	1
S100A7L2	1
S100A8	1
S100A9	1
S100B	1
S100G	1
S100P	1
S100PBP	1
S100Z	1
S1PR1	1
S1PR2	1
S1PR3	1
S1PR4	1
S1PR5	1
SAA1	1
SAA2	1
SAA4	1
SAC3D1	1
SACM1L	1
SACS	1
SAE1	1
SAFB	1
SAFB2	1
SAG	1
SAGE1	1
SALL1	1
SALL2	1
SALL3	1
SALL4	1
SAMD11	1
SAMD4A	1
SAMD4B	1
SAMD8	1
SAMD9	1
SAMHD1	1
SAMM50	1
SAMSN1	1
SAP130	1
SAP18	1
SAP25	1
SAP30	1
SAP30BP	1
SAP30L	1
SAPCD2	1
SAR1A	1
SAR1B	1
SARDH	1
SARNP	1
SARS	1
SARS2	1
SART1	1
SART3	1
SASH1	1
SASH3	1
SASS6	1
SAT1	1
SAT2	1
SATB1	1
SATB2	1
SATL1	1
SAV1	1
SAYSD1	1
SBDS	1
SBF1	1
SBF2	1
SBK1	1
SBK2	1
SBNO1	1
SBNO2	1
SBSN	1
SBSPON	1
SC5D	1
SCAF1	1
SCAF11	1
SCAF4	1
SCAF8	1
SCAI	1
SCAMP2	1
SCAMP3	1
SCAMP4	1
SCAMP5	1
SCAND1	1
SCAND3	1
SCAP	1
SCAPER	1
SCARA3	1
SCARA5	1
SCARB1	1
SCARB2	1
SCARF1	1
SCARF2	1
SCCPDH	1
SCD	1
SCD5	1
SCEL	1
SCFD1	1
SCFD2	1
SCG2	1
SCG3	1
SCG5	1
SCGB1A1	1
SCGB1C1	1
SCGB1D1	1
SCGB1D2	1
SCGB1D4	1
SCGB2A1	1
SCGB2B2	1
SCGB3A1	1
SCGB3A2	1
SCGN	1
SCHIP1	1
SCIMP	1
SCIN	1
SCLT1	1
SCLY	1
SCMH1	1
SCML1	1
SCML2	1
SCML4	1
SCN10A	1
SCN11A	1
SCN1A	1
SCN1B	1
SCN2A	1
SCN2B	1
SCN3A	1
SCN3B	1
SCN4A	1
SCN4B	1
SCN5A	1
SCN7A	1
SCN8A	1
SCN9A	1
SCNM1	1
SCNN1A	1
SCNN1B	1
SCNN1D	1
SCNN1G	1
SCO1	1
SCO2	1
SCOC	1
SCP2	1
SCPEP1	1
SCRG1	1
SCRIB	1
SCRN1	1
SCRN2	1
SCRN3	1
SCRT1	1
SCRT2	1
SCT	1
SCTR	1
SCUBE1	1
SCUBE2	1
SCUBE3	1
SCXA	1
SCXB	1
SCYL1	1
SCYL2	1
SCYL3	1
SDAD1	1
SDC1	1
SDC2	1
SDC3	1
SDC4	1
SDCBP	1
SDCBP2	1
SDCCAG3	1
SDCCAG8	1
SDF2	1
SDF2L1	1
SDF4	1
SDHA	1
SDHAF1	1
SDHAF2	1
SDHB	1
SDHC	1
SDHD	1
SDIM1	1
SDK1	1
SDK2	1
SDPR	1
SDR16C5	1
SDR39U1	1
SDR42E1	1
SDR42E2	1
SDR9C7	1
SDS	1
SDSL	1
SEBOX	1
SEC11A	1
SEC11C	1
SEC13	1
SEC14L1	1
SEC14L2	1
SEC14L3	1
SEC14L4	1
SEC14L5	1
SEC14L6	1
SEC16A	1
SEC16B	1
SEC22A	1
SEC22C	1
SEC23A	1
SEC23B	1
SEC23IP	1
SEC24A	1
SEC24B	1
SEC24C	1
SEC24D	1
SEC31A	1
SEC31B	1
SEC61A1	1
SEC61A2	1
SEC61B	1
SEC61G	1
SEC62	1
SEC63	1
SECISBP2	1
SECISBP2L	1
SECTM1	1
SEH1L	1
SEL1L	1
SEL1L2	1
SEL1L3	1
SELE	1
SELENBP1	1
SELL	1
SELP	1
SELPLG	1
SELRC1	1
SEMA3A	1
SEMA3B	1
SEMA3C	1
SEMA3D	1
SEMA3E	1
SEMA3F	1
SEMA3G	1
SEMA4A	1
SEMA4B	1
SEMA4C	1
SEMA4D	1
SEMA4F	1
SEMA4G	1
SEMA5A	1
SEMA5B	1
SEMA6A	1
SEMA6B	1
SEMA6C	1
SEMA6D	1
SEMA7A	1
SEMG1	1
SEMG2	1
SENP1	1
SENP2	1
SENP3	1
SENP5	1
SENP6	1
SENP7	1
SENP8	1
SEPHS1	1
SEPHS2	1
SEPN1	1
SEPP1	1
SEPSECS	1
1-Sep	1
10-Sep	1
11-Sep	1
12-Sep	1
14-Sep	1
2-Sep	1
3-Sep	1
4-Sep	1
5-Sep	1
6-Sep	1
7-Sep	1
8-Sep	1
9-Sep	1
SEPW1	1
SERAC1	1
SERBP1	1
SERF1A	1
SERF1B	1
SERF2	1
SERGEF	1
SERHL2	1
SERINC1	1
SERINC2	1
SERINC3	1
SERINC4	1
SERINC5	1
SERP	1
SERP1	1
SERP2	1
SERPINA1	1
SERPINA10	1
SERPINA11	1
SERPINA12	1
SERPINA3	1
SERPINA4	1
SERPINA5	1
SERPINA6	1
SERPINA7	1
SERPINA9	1
SERPINB1	1
SERPINB10	1
SERPINB11	1
SERPINB12	1
SERPINB13	1
SERPINB2	1
SERPINB3	1
SERPINB4	1
SERPINB5	1
SERPINB6	1
SERPINB7	1
SERPINB8	1
SERPINB9	1
SERPINC1	1
SERPIND1	1
SERPINE1	1
SERPINE2	1
SERPINE3	1
SERPINF1	1
SERPINF2	1
SERPING1	1
SERPINH1	1
SERPINI1	1
SERPINI2	1
SERTAD1	1
SERTAD2	1
SERTAD3	1
SERTM1	1
SESN1	1
SESN2	1
SESN3	1
SESTD1	1
SET	1
SETBP1	1
SETD1A	1
SETD1B	1
SETD2	1
SETD3	1
SETD4	1
SETD6	1
SETD7	1
SETD8	1
SETD9	1
SETDB1	1
SETDB2	1
SETMAR	1
SETX	1
SEZ6	1
SEZ6L	1
SEZ6L2	1
SF1	1
SF3A1	1
SF3A2	1
SF3A3	1
SF3B1	1
SF3B2	1
SF3B3	1
SF3B4	1
SF3B5	1
SFI1	1
SFMBT1	1
SFMBT2	1
SFN	1
SFPQ	1
SFR1	1
SFRP1	1
SFRP2	1
SFRP4	1
SFRP5	1
SFSWAP	1
SFT2D1	1
SFT2D2	1
SFT2D3	1
SFTA2	1
SFTPA1	1
SFTPA2	1
SFTPB	1
SFTPC	1
SFTPD	1
SFXN1	1
SFXN2	1
SFXN3	1
SFXN4	1
SFXN5	1
SGCA	1
SGCB	1
SGCD	1
SGCE	1
SGCG	1
SGCZ	1
SGIP1	1
SGK1	1
SGK2	1
SGK3	1
SGMS1	1
SGMS2	1
SGOL1	1
SGOL2	1
SGPL1	1
SGPP1	1
SGPP2	1
SGSH	1
SGSM1	1
SGSM2	1
SGSM3	1
SGTA	1
SH2B1	1
SH2B2	1
SH2B3	1
SH2D1A	1
SH2D1B	1
SH2D2A	1
SH2D3A	1
SH2D3C	1
SH2D4A	1
SH3BGR	1
SH3BGRL	1
SH3BGRL2	1
SH3BGRL3	1
SH3BP1	1
SH3BP2	1
SH3BP4	1
SH3BP5	1
SH3D19	1
SH3D21	1
SH3GL1	1
SH3GL2	1
SH3GL3	1
SH3GLB1	1
SH3GLB2	1
SH3KBP1	1
SH3PXD2A	1
SH3PXD2B	1
SH3RF1	1
SH3RF2	1
SH3RF3	1
SH3TC2	1
SH3YL1	1
SHANK1	1
SHANK2	1
SHARPIN	1
SHB	1
SHBG	1
SHC1	1
SHC2	1
SHC3	1
SHC4	1
SHCBP1	1
SHF	1
SHFM1	1
SHH	1
SHISA2	1
SHISA3	1
SHISA4	1
SHISA5	1
SHISA6	1
SHISA7	1
SHISA8	1
SHISA9	1
SHKBP1	1
SHMT1	1
SHMT2	1
SHOC2	1
SHOX	1
SHOX2	1
SHPK	1
SHPRH	1
SHQ1	1
SHROOM1	1
SHROOM2	1
SHROOM3	1
SHROOM4	1
SI	1
SIAE	1
SIAH1	1
SIAH2	1
SIAH3	1
SIDT1	1
SIDT2	1
SIGIRR	1
SIGLEC1	1
SIGLEC10	1
SIGLEC11	1
SIGLEC12	1
SIGLEC14	1
SIGLEC15	1
SIGLEC5	1
SIGLEC6	1
SIGLEC7	1
SIGLEC8	1
SIGLEC9	1
SIGLECL1	1
SIGMAR1	1
SIK1	1
SIK2	1
SIK3	1
SIKE1	1
SIL1	1
SIM1	1
SIM2	1
SIMC1	1
SIN3A	1
SIN3B	1
SIPA1	1
SIPA1L1	1
SIPA1L2	1
SIPA1L3	1
SIRPA	1
SIRPB1	1
SIRPB2	1
SIRPD	1
SIRPG	1
SIRT1	1
SIRT2	1
SIRT3	1
SIRT4	1
SIRT5	1
SIRT6	1
SIRT7	1
SIT1	1
SIVA1	1
SIX1	1
SIX2	1
SIX3	1
SIX4	1
SIX5	1
SIX6	1
SKA1	1
SKA2	1
SKA3	1
SKAP1	1
SKAP2	1
SKI	1
SKIDA1	1
SKIL	1
SKIV2L	1
SKIV2L2	1
SKOR1	1
SKOR2	1
SKP1	1
SKP2	1
SLA	1
SLA2	1
SLAIN2	1
SLAMF1	1
SLAMF6	1
SLAMF7	1
SLAMF8	1
SLAMF9	1
SLBP	1
SLC10A1	1
SLC10A2	1
SLC10A3	1
SLC10A4	1
SLC10A5	1
SLC10A6	1
SLC10A7	1
SLC11A1	1
SLC11A2	1
SLC12A1	1
SLC12A2	1
SLC12A3	1
SLC12A4	1
SLC12A5	1
SLC12A6	1
SLC12A7	1
SLC12A8	1
SLC12A9	1
SLC13A1	1
SLC13A2	1
SLC13A3	1
SLC13A4	1
SLC13A5	1
SLC14A1	1
SLC14A2	1
SLC15A1	1
SLC15A2	1
SLC15A3	1
SLC15A4	1
SLC15A5	1
SLC16A1	1
SLC16A10	1
SLC16A11	1
SLC16A12	1
SLC16A13	1
SLC16A14	1
SLC16A2	1
SLC16A3	1
SLC16A4	1
SLC16A5	1
SLC16A6	1
SLC16A7	1
SLC16A8	1
SLC16A9	1
SLC17A1	1
SLC17A2	1
SLC17A3	1
SLC17A4	1
SLC17A5	1
SLC17A6	1
SLC17A7	1
SLC17A8	1
SLC17A9	1
SLC18A1	1
SLC18A2	1
SLC18A3	1
SLC18B1	1
SLC19A1	1
SLC19A2	1
SLC19A3	1
SLC1A1	1
SLC1A2	1
SLC1A3	1
SLC1A4	1
SLC1A5	1
SLC1A6	1
SLC1A7	1
SLC20A1	1
SLC20A2	1
SLC22A1	1
SLC22A10	1
SLC22A11	1
SLC22A12	1
SLC22A13	1
SLC22A14	1
SLC22A15	1
SLC22A16	1
SLC22A17	1
SLC22A18	1
SLC22A2	1
SLC22A23	1
SLC22A24	1
SLC22A25	1
SLC22A3	1
SLC22A31	1
SLC22A4	1
SLC22A5	1
SLC22A6	1
SLC22A7	1
SLC22A8	1
SLC22A9	1
SLC23A1	1
SLC23A2	1
SLC23A3	1
SLC24A1	1
SLC24A2	1
SLC24A3	1
SLC24A4	1
SLC24A5	1
SLC25A1	1
SLC25A10	1
SLC25A11	1
SLC25A12	1
SLC25A13	1
SLC25A14	1
SLC25A15	1
SLC25A16	1
SLC25A17	1
SLC25A18	1
SLC25A19	1
SLC25A2	1
SLC25A20	1
SLC25A21	1
SLC25A22	1
SLC25A23	1
SLC25A24	1
SLC25A25	1
SLC25A26	1
SLC25A27	1
SLC25A28	1
SLC25A29	1
SLC25A3	1
SLC25A30	1
SLC25A31	1
SLC25A32	1
SLC25A33	1
SLC25A34	1
SLC25A35	1
SLC25A36	1
SLC25A37	1
SLC25A38	1
SLC25A39	1
SLC25A4	1
SLC25A40	1
SLC25A41	1
SLC25A42	1
SLC25A43	1
SLC25A44	1
SLC25A45	1
SLC25A46	1
SLC25A47	1
SLC25A48	1
SLC25A5	1
SLC25A51	1
SLC25A52	1
SLC25A53	1
SLC25A6	1
SLC26A1	1
SLC26A10	1
SLC26A11	1
SLC26A2	1
SLC26A3	1
SLC26A4	1
SLC26A5	1
SLC26A6	1
SLC26A7	1
SLC26A8	1
SLC26A9	1
SLC27A1	1
SLC27A2	1
SLC27A3	1
SLC27A4	1
SLC27A5	1
SLC27A6	1
SLC28A1	1
SLC28A2	1
SLC28A3	1
SLC29A1	1
SLC29A2	1
SLC29A3	1
SLC29A4	1
SLC2A1	1
SLC2A10	1
SLC2A11	1
SLC2A12	1
SLC2A13	1
SLC2A14	1
SLC2A2	1
SLC2A3	1
SLC2A4	1
SLC2A4RG	1
SLC2A5	1
SLC2A6	1
SLC2A7	1
SLC2A8	1
SLC2A9	1
SLC30A1	1
SLC30A10	1
SLC30A2	1
SLC30A3	1
SLC30A4	1
SLC30A5	1
SLC30A6	1
SLC30A7	1
SLC30A8	1
SLC30A9	1
SLC31A1	1
SLC31A2	1
SLC32A1	1
SLC33A1	1
SLC34A1	1
SLC34A2	1
SLC34A3	1
SLC35A1	1
SLC35A2	1
SLC35A3	1
SLC35A4	1
SLC35A5	1
SLC35B1	1
SLC35B2	1
SLC35B3	1
SLC35B4	1
SLC35C1	1
SLC35C2	1
SLC35D1	1
SLC35D2	1
SLC35D3	1
SLC35E1	1
SLC35E2	1
SLC35E2B	1
SLC35E3	1
SLC35E4	1
SLC35F1	1
SLC35F2	1
SLC35F3	1
SLC35F4	1
SLC35F5	1
SLC35F6	1
SLC35G1	1
SLC35G2	1
SLC35G3	1
SLC35G5	1
SLC35G6	1
SLC36A1	1
SLC36A2	1
SLC36A3	1
SLC36A4	1
SLC37A1	1
SLC37A2	1
SLC37A3	1
SLC37A4	1
SLC38A1	1
SLC38A10	1
SLC38A11	1
SLC38A2	1
SLC38A4	1
SLC38A5	1
SLC38A6	1
SLC38A7	1
SLC38A8	1
SLC38A9	1
SLC39A1	1
SLC39A10	1
SLC39A11	1
SLC39A12	1
SLC39A13	1
SLC39A14	1
SLC39A2	1
SLC39A3	1
SLC39A4	1
SLC39A5	1
SLC39A6	1
SLC39A7	1
SLC39A8	1
SLC39A9	1
SLC3A1	1
SLC3A2	1
SLC40A1	1
SLC41A1	1
SLC41A2	1
SLC41A3	1
SLC43A1	1
SLC43A2	1
SLC43A3	1
SLC44A1	1
SLC44A2	1
SLC44A3	1
SLC44A4	1
SLC44A5	1
SLC45A1	1
SLC45A2	1
SLC45A3	1
SLC45A4	1
SLC46A1	1
SLC46A2	1
SLC46A3	1
SLC47A1	1
SLC47A2	1
SLC48A1	1
SLC4A1	1
SLC4A10	1
SLC4A11	1
SLC4A1AP	1
SLC4A2	1
SLC4A3	1
SLC4A4	1
SLC4A5	1
SLC4A7	1
SLC4A8	1
SLC4A9	1
SLC50A1	1
SLC51A	1
SLC51B	1
SLC52A1	1
SLC52A2	1
SLC52A3	1
SLC5A1	1
SLC5A10	1
SLC5A11	1
SLC5A12	1
SLC5A2	1
SLC5A3	1
SLC5A4	1
SLC5A5	1
SLC5A6	1
SLC5A7	1
SLC5A8	1
SLC5A9	1
SLC6A1	1
SLC6A11	1
SLC6A12	1
SLC6A13	1
SLC6A14	1
SLC6A15	1
SLC6A16	1
SLC6A17	1
SLC6A18	1
SLC6A19	1
SLC6A2	1
SLC6A20	1
SLC6A3	1
SLC6A4	1
SLC6A5	1
SLC6A6	1
SLC6A7	1
SLC6A8	1
SLC6A9	1
SLC7A1	1
SLC7A10	1
SLC7A11	1
SLC7A13	1
SLC7A14	1
SLC7A2	1
SLC7A3	1
SLC7A4	1
SLC7A5	1
SLC7A6	1
SLC7A6OS	1
SLC7A7	1
SLC7A8	1
SLC7A9	1
SLC8A1	1
SLC8A2	1
SLC8A3	1
SLC8B1	1
SLC9A1	1
SLC9A2	1
SLC9A3	1
SLC9A3R1	1
SLC9A3R2	1
SLC9A4	1
SLC9A5	1
SLC9A6	1
SLC9A7	1
SLC9A8	1
SLC9A9	1
SLC9B1	1
SLC9B1P1	1
SLC9B2	1
SLC9C1	1
SLC9C2	1
SLCO1A2	1
SLCO1B1	1
SLCO1B3	1
SLCO1B7	1
SLCO1C1	1
SLCO2A1	1
SLCO2B1	1
SLCO3A1	1
SLCO4A1	1
SLCO4C1	1
SLCO5A1	1
SLCO6A1	1
SLFN11	1
SLFN12	1
SLFN12L	1
SLFN13	1
SLFN14	1
SLFN5	1
SLFNL1	1
SLIRP	1
SLIT1	1
SLIT2	1
SLIT3	1
SLITRK1	1
SLITRK2	1
SLITRK3	1
SLITRK4	1
SLITRK5	1
SLITRK6	1
SLK	1
SLMAP	1
SLN	1
SLPI	1
SLTM	1
SLU7	1
SLURP1	1
SLX1A	1
SLX1B	1
SLX4	1
SMAD1	1
SMAD2	1
SMAD3	1
SMAD4	1
SMAD5	1
SMAD6	1
SMAD7	1
SMAD9	1
SMAGP	1
SMAP1	1
SMAP2	1
SMARCA1	1
SMARCA2	1
SMARCA4	1
SMARCA5	1
SMARCAD1	1
SMARCAL1	1
SMARCB1	1
SMARCC1	1
SMARCC2	1
SMARCD1	1
SMARCD2	1
SMARCD3	1
SMARCE1	1
SMC1A	1
SMC1B	1
SMC2	1
SMC3	1
SMC4	1
SMC5	1
SMC6	1
SMCHD1	1
SMCO1	1
SMCO2	1
SMCO3	1
SMCO4	1
SMCP	1
SMCR8	1
SMDT1	1
SMEK1	1
SMEK2	1
SMG1	1
